row_id,amount,source_url,snapshot_date,verbatim_quote_from_source,note,amount_field,api_url,client_id,client_name,client_self_select,currency,dt_posted,filing_type,filing_type_display,filing_uuid,issue_codes,issue_descriptions,money_type,org_id,period,quarter,registrant_id,registrant_name,selected,source_file,verdict
L-85291697-9c2a-4307-9db1-7d2d156e85fb,50000.00,https://lda.gov/filings/public/filing/85291697-9c2a-4307-9db1-7d2d156e85fb/print/,2026-09-14,"{""filing_uuid"":""85291697-9c2a-4307-9db1-7d2d156e85fb"",""filing_type"":""Q2"",""filing_year"":2019,""filing_period"":""second_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/85291697-9c2a-4307-9db1-7d2d156e85fb/,182859,MICROSOFT CORP,,USD,2019-07-22T13:52:49.580000-04:00,Q2,2nd Quarter - Report,85291697-9c2a-4307-9db1-7d2d156e85fb,COM;CPI;HOM;IMM;INT;LAW;TAX;TRD,"[""Issues related to transparency; privacy; government surveillance; facial recognition"", ""Issues related to transparency; privacy; government surveillance"", ""Issues related to internet competition; Internet of Things; data privacy; encryption; data breach; cyber security; telecommunications and broadband"", ""Trade policy matters related to USMCA"", ""Issues related to IRS reform; tax reform"", ""Issues related to H-1B visas"", ""Issues related to internet competition; Internet of Things; data privacy; encryption; data breach; cyber security; critical infrastructure; supply chain; artificial intelligence; facial recognition"", ""Issues related to cyber security; information sharing; data breach; election security""]",lobbying_external_fees,Microsoft,2019,2,308775,MONUMENT ADVOCACY,yes,sources/lda-microsoft-2019-p3.json,KEEP
L-852b11b5-898d-45a7-95c8-d30950b9440a,80000.00,https://lda.gov/filings/public/filing/852b11b5-898d-45a7-95c8-d30950b9440a/print/,2026-09-14,"{""filing_uuid"":""852b11b5-898d-45a7-95c8-d30950b9440a"",""filing_type"":""Q4"",""filing_year"":2024,""filing_period"":""fourth_quarter"",""income"":""80000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/852b11b5-898d-45a7-95c8-d30950b9440a/,58080,"OPENAI OPCO, LLC",False,USD,2025-01-21T10:50:36-05:00,Q4,4th Quarter - Report,852b11b5-898d-45a7-95c8-d30950b9440a,CPI,"[""Legislation and regulation related to Artificial Intelligence.""]",lobbying_external_fees,OpenAI,2024,4,682,AKIN GUMP STRAUSS HAUER & FELD,yes,sources/lda-openai-2024-p1.json,KEEP
L-854408c9-b7a9-4210-b888-28486054b65b,30000.00,https://lda.gov/filings/public/filing/854408c9-b7a9-4210-b888-28486054b65b/print/,2026-09-14,"{""filing_uuid"":""854408c9-b7a9-4210-b888-28486054b65b"",""filing_type"":""4A"",""filing_year"":2024,""filing_period"":""fourth_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/854408c9-b7a9-4210-b888-28486054b65b/,201059,META PLATFORMS INC (FKA FACEBOOK),,USD,2025-01-09T09:46:22-05:00,4A,4th Quarter - Amendment,854408c9-b7a9-4210-b888-28486054b65b,CPI;INT,"[""Issues and discussions related to technology and the Internet including privacy, data security, research, online advertising, AI, Section 230 and online issues of discrimination, targeted harassment and cyberstalking. Discussions regarding content transparency efforts and issues related to the S.486 Honest Ads Act."", ""Issues and discussions related to technology and the Internet including privacy, data security, research, online advertising, AI, Section 230 and online issues of discrimination, targeted harassment and cyberstalking. Discussions regarding content transparency efforts and issues related to the S.486 Honest Ads Act.""]",lobbying_external_fees,Meta,2024,4,401104249,BLUE MOUNTAIN STRATEGIES,yes,sources/lda-facebook-2024-p1.json,KEEP
L-8544c708-b3cc-492e-af98-8d5a83ef1fb1,2300000.00,https://lda.gov/filings/public/filing/8544c708-b3cc-492e-af98-8d5a83ef1fb1/print/,2026-09-14,"{""filing_uuid"":""8544c708-b3cc-492e-af98-8d5a83ef1fb1"",""filing_type"":""Q3"",""filing_year"":2022,""filing_period"":""third_quarter"",""income"":null,""expenses"":""2300000.00""}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",expenses,https://lda.gov/api/v1/filings/8544c708-b3cc-492e-af98-8d5a83ef1fb1/,132779,MICROSOFT CORPORATION,True,USD,2022-10-20T14:46:47-04:00,Q3,3rd Quarter - Report,8544c708-b3cc-492e-af98-8d5a83ef1fb1,CPI;CPT;CSP;DEF;EDU;ENV;IMM;LBR;SCI;TAX;TEC;TRA;TRD,"[""Licensing, competition, trade, and government procurement. Health IT procurement; health reform and related IT issues. Private sector preparedness; cyber research and development. Standards and interoperability. Competitiveness and high-tech sector. Policy issues in cloud computing. Open government, government IT modernization, open data, and technology choice. Supply chain security efforts within US government. Cybersecurity policies, legislation, protecting critical infrastructure, and International Cybersecurity norms. Legislative proposals related to government surveillance and data collection, including issues of transparency and ECPA reform. Appropriations. Trade and trade agreements. Issues related to the EU US Privacy Shield agreement. Expanding access to K-12 computer science education. Issues related to the Privacy and Civil Liberty Review Board. Issues related to proposed changes to electronic communications transactional records (ECTRs). Issues related to Artificial Intelligence (AI), including Facial Recognition. Data breach legislation. Smart Spaces/Smart Infrastructure. Issues related to privacy; Federal privacy legislation. Issues related to children's privacy and safety. H.R. 8152, To provide consumers with foundational data privacy rights, create strong oversight mechanisms, and establish meaningful enforcement. Issues related to IT procurement, digital transformation, and modernization. Actions and guidance related to securing the information and communications technology and services supply chain. H.R. 5376, Inflation Reduction Act of 2022. S. 3572, H.R. 6580, Algorithmic Accountability Act of 2022. International Cyber norms. S. 4373, H.R. 7072, NDO Fairness Act. Open-Source Software Security. S. 2072, H.R. 3953, Unsubscribe Act of 2021. S. 4908, Strengthening Agency Management and Oversight of Software Assets Act."", ""Software copyright and related policy issues. Software patents and related policy issues. S. 2891, Restoring the America Invents Act. S. 4417, Patent Trial and Appeal Board Reform Act of 2022. S. 2774, Pride in the Patent Ownership Act. S. 2773, Unleashing American Innovators Act. Copyright Office modernization. H.R. 5374, SHOP SAFE Act. S. 3880, Strengthening Measures to Advance Rights Technologies (SMART) Copyright Act of 2022. S. 4734, Patent Eligibility Restoration Act of 2022."", ""Online Child Safety and video gaming issues. H.R. 1198, S. 365, Eliminate Network Distribution of Child Exploitation Act. S. 3538, Eliminating Abusive and Rampant Neglect of Interactive Technolgies (EARN IT) Act of 2022. Intermediary liability. S. 3663, Kids Online Safety Act. S. 1628, Children and Teens Online Privacy Protection 2.0 Reform Act. S. 3330, H.R 6083, Deceptive Experiences To Online Users Reduction Act."", ""Public Law 114-95, Every Student Succeeds Act. Promoting excellence in technology, education, standards, and science. Promoting excellence in education through K-12 reforms. STEM for youth, and Youth Spark. Expanding access to K-12 computer science education. Cybersecurity skill and talent pipelines."", ""High-skilled immigration reforms. Legislation on Dreamers. H.R. 5376, Inflation Reduction Act of 2022."", ""Innovation and competitiveness; science development; technical computing; basic research priorities. Science, Technology, Engineering, and Mathematics education (STEM) issues. S. 1260, United States Innovation and Competition Act of 2021. HR. 4521, United States Innovation and Competition Act/America Creating Opportunities for Manufacturing, Pre-Eminence in Technology, and Economic Strength of 2022."", ""H.R. 5376, Inflation Reduction Act of 2022. H.R. 1304, the American Innovation and R&D Competitiveness Act of 2021. S. 749, the American Innovation and Jobs Act. S. 1274, Remote and Mobile Workers Relief Act of 2021. S. 1545 & H.R. 3007, Disclosure of Tax Havens and Offshoring Act. Corporate tax, transfer pricing, treaty, foreign tax credit, mobile worker, international tax, and foreign tax issues. Administrations Fiscal Year 2022 and 2023 Revenue Proposals relating to corporate and international taxation. H. R. 1304, S. 748, R&D/ Internal Revenue Section 174. HR. 4521, United States Innovation and Competition Act/America Creating Opportunities for Manufacturing, Pre-Eminence in Technology, and Economic Strength of 2022."", ""Unlicensed Spectrum. Mid band spectrum - 6 GHz. Broadband Deployment and Adoption. Digital Skilling. H.R 5376, Inflation Reduction Act of 2022. S. 2754, A bill to provide funding for the deployment of next Generation 9-1-1, and for other purposes. S. 1260, United States Innovation and Competition Act of 2021. Regulatory framework for earth stations. Funding for cybersecurity solutions for schools and libraries."", ""Digital Trade Policies in Trade Agreements. U.S.-China Trade Relations."", ""Climate change policies. Renewable, energy storage, and advanced clean energy policies. Grid reliability, resilience and digitization. Carbon pricing. Clean energy, carbon reduction & carbon removal R&D. Nature based carbon removal solutions & standards. Direct air capture & other net negative engineered carbon removal policies. U.S. Reentry in Paris Climate Agreement. U.S. Nationally Determined Contribution. H.R. 5376, Inflation Reduction Act of 2022."", ""H.R. 1735, S. 673, Journalism Competition and Preservation Act of 2021. H.R. 3816, S. 2992, the American Choice and Innovation Online Act. H.R. 3825, the Ending Platform Monopolies Act. H.R. 3826, S. 3917, the Platform Competition and Opportunity Act of 2021. H.R. 3849, the ACCESS Act of 2021. H.R. 3843, the Merger Filing Fee Modernization Act of 2021. H.R. 3460, the State Antitrust Enforcement Venue Act of 2021. S. 2710, H.R. 5017 Open App Markets Act. Antitrust Competition and Enforcement."", ""National Defense Authorization Act. Defense Appropriations. Quantum Computing. H.R. 4350, S.2792, National Defense Authorization Act for Fiscal Year 2022. H.R. 4432, Department of Defense Appropriations Act, 2022."", ""Cascadia High Speed Rail Funding opportunities. H.R. 5376, Inflation Reduction Act of 2022.""]",lobbying_self_expenses,Microsoft,2022,3,25204,MICROSOFT CORPORATION,superseded_or_registration_or_incomplete_quarter,sources/lda-microsoft-2022-p3.json,KEEP
L-8553e555-afe6-4ef1-a4ee-455359e75e29,60000.00,https://lda.gov/filings/public/filing/8553e555-afe6-4ef1-a4ee-455359e75e29/print/,2026-09-14,"{""filing_uuid"":""8553e555-afe6-4ef1-a4ee-455359e75e29"",""filing_type"":""Q4"",""filing_year"":2023,""filing_period"":""fourth_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/8553e555-afe6-4ef1-a4ee-455359e75e29/,212217,META PLATFORMS INC.,,USD,2024-01-22T15:29:34-05:00,Q4,4th Quarter - Report,8553e555-afe6-4ef1-a4ee-455359e75e29,CPI,"[""Issues related to social networks""]",lobbying_external_fees,Meta,2023,4,83717,STANTON PARK GROUP,yes,sources/lda-meta-platforms-2023-p4.json,KEEP
L-856083b7-62b2-46c0-8af8-c7756c756c05,10000.00,https://lda.gov/filings/public/filing/856083b7-62b2-46c0-8af8-c7756c756c05/print/,2026-09-14,"{""filing_uuid"":""856083b7-62b2-46c0-8af8-c7756c756c05"",""filing_type"":""Q2"",""filing_year"":2021,""filing_period"":""second_quarter"",""income"":""10000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown. Client expressly names an intermediary; excluded from direct external-fee totals to avoid counting subcontracts twice.",income,https://lda.gov/api/v1/filings/856083b7-62b2-46c0-8af8-c7756c756c05/,192924,CORNERSTONE GOVERNMENT AFFAIRS OBO MICROSOFT CORPORATION,,USD,2021-07-22T17:22:58.997000-04:00,Q2,2nd Quarter - Report,856083b7-62b2-46c0-8af8-c7756c756c05,TEC,"[""Privacy, cybersecurity, rural broadband""]",lobbying_subcontractor_fees,Microsoft,2021,2,400568701,"DININO ASSOCIATES, LLC",yes,sources/lda-microsoft-2021-p3.json,KEEP
L-85693868-0eed-46a5-97b9-47d2c2e0cb04,60000.00,https://lda.gov/filings/public/filing/85693868-0eed-46a5-97b9-47d2c2e0cb04/print/,2026-09-14,"{""filing_uuid"":""85693868-0eed-46a5-97b9-47d2c2e0cb04"",""filing_type"":""Q4"",""filing_year"":2023,""filing_period"":""fourth_quarter"",""income"":""60000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/85693868-0eed-46a5-97b9-47d2c2e0cb04/,195168,"GOOGLE CLIENT SERVICES, LLC",,USD,2024-01-22T14:22:10-05:00,Q4,4th Quarter - Report,85693868-0eed-46a5-97b9-47d2c2e0cb04,BUD;CPT;CSP;LAW;LBR,"[""Issues related to funding in Appropriations bills and internet governance"", ""Issues related to human trafficking efforts and criminal justice reform"", ""Issues related to privacy and data security"", ""Issues related to competition in online services"", ""Issues related to intellectual property enforcement""]",lobbying_external_fees,Google,2023,4,400774330,S-3 GROUP,yes,sources/lda-google-2023-p4.json,KEEP
L-857e06c1-46ce-49ac-b73e-2695c2904df1,30000.00,https://lda.gov/filings/public/filing/857e06c1-46ce-49ac-b73e-2695c2904df1/print/,2026-09-14,"{""filing_uuid"":""857e06c1-46ce-49ac-b73e-2695c2904df1"",""filing_type"":""Q4"",""filing_year"":2021,""filing_period"":""fourth_quarter"",""income"":""30000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/857e06c1-46ce-49ac-b73e-2695c2904df1/,184316,MICROSOFT,,USD,2022-01-20T11:28:45.847000-05:00,Q4,4th Quarter - Report,857e06c1-46ce-49ac-b73e-2695c2904df1,TAX,"[""Domestic and international tax reform""]",lobbying_external_fees,Microsoft,2021,4,313533,HOLLIER & ASSOCIATES,yes,sources/lda-microsoft-2021-p5.json,KEEP
L-857f92f3-0b8d-4a51-8c47-2b4f9c2eb570,40000.00,https://lda.gov/filings/public/filing/857f92f3-0b8d-4a51-8c47-2b4f9c2eb570/print/,2026-09-14,"{""filing_uuid"":""857f92f3-0b8d-4a51-8c47-2b4f9c2eb570"",""filing_type"":""Q2"",""filing_year"":2020,""filing_period"":""second_quarter"",""income"":""40000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/857f92f3-0b8d-4a51-8c47-2b4f9c2eb570/,172568,"AMAZON CORPORATE, LLC",,USD,2020-07-22T16:48:08.087000-04:00,Q2,2nd Quarter - Report,857f92f3-0b8d-4a51-8c47-2b4f9c2eb570,BAN;CPI;CSP,"[""Legislation affecting payments systems, privacy, data security, breach notification and online marketplaces, including S.3431, the \""INFORM Consumers Act.\"""", ""Legislation affecting payments systems, privacy, data security and breach notification."", ""Legislation affecting payments systems, privacy, data security and breach notification.""]",lobbying_external_fees,Amazon,2020,2,84775,RICH FEUER ANDERSON,yes,sources/lda-amazon-2020-p2.json,KEEP
L-85bd7420-6e60-433e-9c3b-e992691904df,50000.00,https://lda.gov/filings/public/filing/85bd7420-6e60-433e-9c3b-e992691904df/print/,2026-09-14,"{""filing_uuid"":""85bd7420-6e60-433e-9c3b-e992691904df"",""filing_type"":""Q1"",""filing_year"":2022,""filing_period"":""first_quarter"",""income"":""50000.00"",""expenses"":null}","Latest report per registrant/client/year/quarter is eligible; registrations and superseded reports are excluded. All issues combined; no dollar allocation to AI. Income is the outside registrant’s reported fee, not lab self-reported expense. API blank amounts remain unknown.",income,https://lda.gov/api/v1/filings/85bd7420-6e60-433e-9c3b-e992691904df/,207581,MICROSOFT CORPORATION,,USD,2022-04-20T12:23:10-04:00,Q1,1st Quarter - Report,85bd7420-6e60-433e-9c3b-e992691904df,AGR;ENG,"[""Clean energy Transmission Innovation Climate-related policies"", ""Agriculture-based carbon management and removal policies Build Back Better""]",lobbying_external_fees,Microsoft,2022,1,401104641,LOT SIXTEEN LLC,yes,sources/lda-microsoft-2022-p1.json,KEEP
